# Testing 1296 configurations 
# Reading [4] trace.out files from [../parrot-traces/polybench-subset-normal2/]
# -> Parrot_l1_2mm.latency_trace.out
# -> Parrot_l1_deriche.latency_trace.out
# -> Parrot_l1_correlation.latency_trace.out
# -> Parrot_l1_adi.latency_trace.out
# Done loading files.
pct acc threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
0.532755 4.37765 0.6 50000 3 50 1500 5 0.5 8
0.634627 7.7076 0.6 100000 3 20 1000 10 0.5 4
0.341809 0.107926 0.65 100000 3 50 1500 5 1 8
0.628241 7.6864 0.6 50000 3 20 1500 5 0.5 6
0.638164 3.8187 0.5 10000 3 25 1500 10 1 4
0.6556 11.6571 0.65 50000 3 50 1500 5 0.5 4
0.727077 15.3459 0.6 10000 3 20 1500 5 1 6
0.68697 4.65455 0.5 50000 3 20 1500 5 1 4
0.643928 7.69323 0.6 100000 3 25 1500 5 0.5 4
0.1758 0.0286016 0.5 100000 3 50 1500 10 0.5 10
0.64655 8.41272 0.65 10000 3 50 1000 10 1 4
0.581189 3.74796 0.5 10000 3 25 1000 10 1 10
0.282747 14.3598 0.6 10000 3 50 1000 10 0.5 6
0.751478 9.99566 0.65 10000 3 25 1000 10 2 6
0.74749 9.98746 0.65 100000 3 25 1000 10 2 4
0.530025 0.297064 0.5 100000 3 25 1500 10 2 10
0.603996 14.5352 0.6 10000 3 25 1500 10 1 8
0.621223 6.09573 0.5 10000 3 50 1500 5 1 10
0.626765 7.76268 0.65 50000 3 20 1000 10 1 6
0.656401 7.65909 0.65 100000 3 25 1000 5 0.5 4
0.662539 9.72962 0.6 50000 3 50 1500 10 2 6
0.680767 11.7251 0.65 100000 3 50 1000 5 2 8
0.606707 3.73565 0.5 10000 3 20 1500 5 0.5 8
0.746056 10.1321 0.65 100000 3 20 1000 5 2 6
0.666951 19.2566 0.6 10000 3 50 1500 5 2 8
0.177463 0.138968 0.5 50000 3 25 1500 10 0.5 8
0.662407 9.56079 0.6 50000 3 25 1500 5 2 10
0.602155 8.3788 0.65 10000 3 25 1000 5 0.5 10
0.682524 11.5999 0.65 50000 3 50 1500 10 2 6
0.651947 7.82022 0.6 100000 3 20 1500 5 1 8
0.663119 9.55496 0.6 50000 3 50 1000 5 1 10
0.226297 0.0779531 0.5 50000 3 25 1000 10 1 10
0.513387 0.220629 0.5 100000 3 25 1500 5 0.5 8
0.660675 8.475 0.65 10000 3 25 1500 10 1 6
0.580157 4.31385 0.65 10000 3 50 1500 10 0.5 4
0.733934 14.9894 0.6 10000 3 20 1000 5 1 4
0.776844 9.93664 0.65 10000 3 20 1500 5 1 4
0.720163 9.76805 0.65 50000 3 20 1500 10 1 4
0.699095 15.0858 0.6 10000 3 25 1000 10 2 8
0.414593 4.30513 0.6 100000 3 50 1500 10 0.5 6
0.626182 5.97246 0.5 50000 3 50 1000 5 2 8
0.727458 8.80008 0.6 50000 3 20 1000 5 1 6
0.746847 9.98087 0.65 100000 3 20 1500 5 1 4
0.55102 0.242214 0.5 50000 3 50 1500 5 1 10
0.615499 6.16399 0.5 50000 3 20 1500 10 2 8
